"WEEK","ISOWEEKS","YEARWEEK","SUM","PRICE","PROMO","CATEGORY"
394,1996-07-14 12:00:00,"1996-28",3017,0.995,1,"Bath Soap"
394,1996-07-14 12:00:00,"1996-28",135255,0.44,1,"FrontEnd Candies"
394,1996-07-14 12:00:00,"1996-28",90418,1.345,1,"Frozen Juice"
394,1996-07-14 12:00:00,"1996-28",98661,2.53,1,"Bottled Juice"
394,1996-07-14 12:00:00,"1996-28",1068665,1.03,1,"Soft Drink"
395,1996-07-21 12:00:00,"1996-29",18957,2.745,1,"Beer"
395,1996-07-21 12:00:00,"1996-29",3021,1.99,1,"Bath Soap"
395,1996-07-21 12:00:00,"1996-29",138841,0.44,1,"FrontEnd Candies"
395,1996-07-21 12:00:00,"1996-29",76174,1.29,1,"Frozen Juice"
395,1996-07-21 12:00:00,"1996-29",87662,2.7,1,"Bottled Juice"
395,1996-07-21 12:00:00,"1996-29",1068665,1.04,1,"Soft Drink"
396,1996-07-28 12:00:00,"1996-30",16740,2.745,1,"Beer"
396,1996-07-28 12:00:00,"1996-30",3195,0.995,1,"Bath Soap"
396,1996-07-28 12:00:00,"1996-30",139277,0.49,1,"FrontEnd Candies"
396,1996-07-28 12:00:00,"1996-30",175293,1.15,1,"Frozen Juice"
396,1996-07-28 12:00:00,"1996-30",93527,1.95,1,"Bottled Juice"
396,1996-07-28 12:00:00,"1996-30",675225,0.89,1,"Soft Drink"
397,1996-08-04 12:00:00,"1996-31",17237,2.495,1,"Beer"
397,1996-08-04 12:00:00,"1996-31",3203,0.995,1,"Bath Soap"
397,1996-08-04 12:00:00,"1996-31",143012,0.45,1,"FrontEnd Candies"
397,1996-08-04 12:00:00,"1996-31",78904,1.24,1,"Frozen Juice"
397,1996-08-04 12:00:00,"1996-31",102952,2.03,1,"Bottled Juice"
397,1996-08-04 12:00:00,"1996-31",709675,1.09,1,"Soft Drink"
398,1996-08-11 12:00:00,"1996-32",16058,2.745,1,"Beer"
398,1996-08-11 12:00:00,"1996-32",3035,1.99,1,"Bath Soap"
398,1996-08-11 12:00:00,"1996-32",139479,0.675,1,"FrontEnd Candies"
398,1996-08-11 12:00:00,"1996-32",74848,1.24,1,"Frozen Juice"
398,1996-08-11 12:00:00,"1996-32",188817,1.92,1,"Bottled Juice"
398,1996-08-11 12:00:00,"1996-32",766059,1.19,1,"Soft Drink"
399,1996-08-18 12:00:00,"1996-33",16124,2.745,1,"Beer"
399,1996-08-18 12:00:00,"1996-33",3554,1.25,1,"Bath Soap"
399,1996-08-18 12:00:00,"1996-33",132852,0.665,1,"FrontEnd Candies"
399,1996-08-18 12:00:00,"1996-33",81149,1.25,1,"Frozen Juice"
399,1996-08-18 12:00:00,"1996-33",88445,1.92,1,"Bottled Juice"
399,1996-08-18 12:00:00,"1996-33",1216045,1.19,1,"Soft Drink"
